ID,item_cnt_month
0,0.54675746
1,0.5095849
2,0.8236782
3,0.4259265
4,4.252263
5,0.5155182
6,1.0865934
7,0.18829915
8,0.5759414
9,0.7926949
10,2.0252712
11,0.35496637
12,0.1754007
13,0.39086163
14,1.2450187
15,2.131005
16,0.115778945
17,0.20249313
18,1.1392289
19,0.3148784
20,0.38958174
21,0.28082344
22,1.5035756
23,0.5361953
24,1.4236071
25,0.7363268
26,0.4563805
27,0.5547145
28,1.060711
29,3.56112
30,0.86168945
31,0.69164425
32,0.8604434
33,0.87222844
34,0.13410163
35,0.14226714
36,0.13680728
37,1.0446373
38,0.2541251
39,0.18925242
40,0.68692595
41,1.324692
42,3.59137
43,3.3814664
44,0.95702046
45,0.24018851
46,0.7835208
47,0.3730621
48,0.5468361
49,0.7490569
50,1.0366083
51,0.47282356
52,0.5150601
53,0.40739998
54,4.4429774
55,2.387968
56,1.0287018
57,1.3808441
58,3.3859313
59,2.3728232
60,3.590472
61,0.34343094
62,0.27246392
63,0.42359158
64,4.090714
65,0.51064163
66,0.50910825
67,0.1180666
68,0.43865892
69,0.12305606
70,0.51064163
71,1.601127
72,0.30923802
73,0.7491474
74,4.2424517
75,4.914582
76,0.30217478
77,4.245749
78,0.4771782
79,0.5879768
80,1.1527042
81,2.0112412
82,0.9106878
83,0.24177657
84,0.6404208
85,0.83695877
86,0.44100872
87,0.09548184
88,2.148313
89,1.0214251
90,0.70154655
91,0.59140325
92,1.8021227
93,0.16140054
94,0.5896162
95,0.088318
96,0.11125646
97,0.38695472
98,0.53710353
99,1.3676367
100,0.8806223
101,1.3519282
102,0.3318182
103,0.8913095
104,0.17135245
105,0.68714434
106,0.4902377
107,0.8845386
108,0.18481928
109,0.51064163
110,0.37509933
111,0.5427781
112,0.5319673
113,0.7742838
114,0.22396286
115,0.37424612
116,0.57577825
117,0.12911917
118,6.87729
119,0.16950288
120,0.16452062
121,0.17637242
122,0.380883
123,0.37890282
124,0.4561995
125,0.81762034
126,0.53044295
127,0.17679968
128,0.41754985
129,0.30396155
130,0.44074848
131,0.09545711
132,1.0099509
133,3.7683942
134,0.1600395
135,1.8414398
136,0.9332647
137,0.7959647
138,1.6360167
139,0.47707614
140,0.29194888
141,0.36736688
142,0.14534226
143,0.46921283
144,0.24570493
145,0.24570493
146,0.24570493
147,0.1095202
148,0.49910575
149,0.14115097
150,0.11741859
151,0.59257215
152,5.124274
153,0.3246116
154,0.12238794
155,0.20813301
156,0.22898373
157,0.30878776
158,0.15093657
159,0.24547933
160,0.8855146
161,0.28046158
162,0.6424618
163,0.49945477
164,0.4689068
165,0.16330287
166,0.37787956
167,0.09613247
168,0.5691083
169,0.18353514
170,0.27045482
171,0.5025656
172,0.16422166
173,1.5962608
174,1.3203633
175,2.1894603
176,1.2742817
177,0.7413902
178,0.2766525
179,0.20579322
180,1.6055841
181,0.20788345
182,0.16162041
183,0.21789683
184,0.16641729
185,0.11546991
186,0.18220216
187,0.15324348
188,0.5441501
189,0.5441501
190,0.3058623
191,0.52722675
192,0.6796625
193,0.16847886
194,0.29007575
195,0.20135854
196,0.6845348
197,2.5676532
198,1.1976236
199,3.6714408
200,0.074192114
201,3.6714408
202,0.14745793
203,1.1297175
204,0.1506451
205,0.6959505
206,0.464854
207,0.13815206
208,1.6069982
209,0.4652387
210,0.24771017
211,0.13311143
212,0.095951065
213,0.289321
214,0.10669416
215,0.17090513
216,0.36107114
217,0.1378673
218,1.0332415
219,0.49330676
220,0.28612188
221,5.5406713
222,3.7113369
223,0.6484189
224,2.242491
225,0.32988486
226,0.55882484
227,0.18228135
228,0.20834553
229,0.31437504
230,4.425752
231,0.56488013
232,0.11547739
233,0.22441359
234,0.10309279
235,0.10634255
236,0.37873703
237,0.49577287
238,0.35412788
239,0.30446923
240,0.41260093
241,0.129572
242,0.16295019
243,5.6626368
244,0.51074874
245,0.29251465
246,1.5674155
247,0.4963146
248,0.3759024
249,0.13392569
250,0.6900967
251,0.33850121
252,0.3088218
253,1.0028757
254,0.38441452
255,4.9844384
256,0.63456863
257,0.238773
258,0.29553866
259,0.19465217
260,0.095395304
261,0.15538308
262,0.23853451
263,0.0819679
264,0.15445378
265,0.5098185
266,0.108279765
267,0.22177272
268,0.5429012
269,0.29530314
270,1.1148235
271,0.21766339
272,0.1686775
