ID,item_cnt_month
0,2.1860669
1,0.03939753
2,3.0742395
3,1.9494182
4,0.03939753
5,1.1633918
6,0.4559102
7,0.1603989
8,3.422774
9,0.05233991
10,2.9195235
11,0.2870093
12,0.06451581
13,0.9108755
14,2.9176247
15,0.8182845
16,0.05233991
17,0.15144654
18,1.7888206
19,0.025761351
20,0.6822045
21,0.05233991
22,1.7631102
23,1.3722537
24,0.49471188
25,0.03692062
26,0.03692062
27,1.1605823
28,1.7869861
29,14.425238
30,1.0490241
31,0.10909742
32,0.7697291
33,1.416276
34,0.15499024
35,0.05092511
36,0.17584477
37,1.009563
38,0.31735504
39,0.13625516
40,1.2321587
41,2.3600097
42,3.1524038
43,4.9511433
44,2.301676
45,0.21539472
46,2.1556623
47,0.6169052
48,0.5667451
49,1.0074335
50,2.5965412
51,0.8597363
52,0.1288095
53,0.35515222
54,5.1069875
55,4.8448524
56,5.9100213
57,4.163857
58,8.132273
59,11.108276
60,1.9703765
61,1.3750619
62,0.8780623
63,0.09513922
64,0.057179265
65,0.03437303
66,1.183086
67,0.07003472
68,2.7929537
69,0.114065796
70,0.03437303
71,0.04256353
72,0.33529702
73,2.821734
74,0.03303285
75,0.03303285
76,0.10290099
77,0.03303285
78,1.9350727
79,3.8569748
80,5.7149563
81,15.071088
82,7.950303
83,0.6204796
84,1.1972857
85,0.6815441
86,0.8012829
87,0.06822385
88,3.9830554
89,1.9535583
90,0.7362085
91,0.051039454
92,4.2572284
93,0.35969025
94,0.5003453
95,0.0907721
96,0.092356384
97,0.8019588
98,0.36814535
99,3.6529486
100,0.098832406
101,0.040314633
102,0.33426616
103,0.040314633
104,0.096775554
105,0.040314633
106,0.060033694
107,0.74424756
108,0.14179128
109,0.034530215
110,0.5916434
111,0.051469002
112,0.051469002
113,0.051469002
114,0.74381185
115,0.63303924
116,0.05563289
117,0.17904086
118,15.059285
119,0.23748425
120,0.053700592
121,0.12761584
122,0.19328292
123,0.84548855
124,0.58453935
125,0.8336737
126,0.06002803
127,0.05813866
128,0.06002803
129,0.2787172
130,0.051130988
131,0.051130988
132,0.02013378
133,0.02013378
134,0.10511066
135,0.0701217
136,0.30166543
137,0.0701217
138,1.1109374
139,0.055760846
140,0.38766402
141,0.455656
142,0.24498303
143,0.9466641
144,0.058145642
145,0.058145642
146,0.058145642
147,0.11574918
148,0.06002803
149,0.06002803
150,0.12201826
151,0.08739905
152,0.02013378
153,0.53884304
154,0.10237611
155,0.19874729
156,0.39864498
157,0.07906326
158,0.20827086
159,0.15811694
160,0.04924553
161,0.41748604
162,0.04924553
163,0.8214354
164,0.76244813
165,0.074988715
166,0.510917
167,0.13130324
168,0.035514995
169,0.1268054
170,0.38016725
171,2.241346
172,0.110575706
173,0.24768059
174,2.5707984
175,3.8236723
176,1.5418762
177,0.04987026
178,0.26141655
179,0.08473401
180,0.04090253
181,0.32218173
182,0.04090253
183,0.20019448
184,0.24715295
185,0.038507447
186,0.08322446
187,0.5932893
188,0.05563289
189,0.05563289
190,1.2980566
191,3.1174734
192,0.54106665
193,0.21913792
194,0.055415053
195,0.22117212
196,0.027319675
197,4.780348
198,0.9951864
199,0.035190612
200,0.035190612
201,0.035190612
202,0.57284975
203,2.0586317
204,0.7669543
205,0.026174223
206,0.026174223
207,0.046511095
208,2.1522725
209,0.46358618
210,0.23060808
211,0.20537047
212,0.052573755
213,0.04225442
214,0.124604225
215,0.5468284
216,0.4204431
217,0.27592114
218,4.6847215
219,0.57558113
220,0.87913936
221,0.035190612
222,0.04794547
223,1.6187894
224,3.8222249
225,1.5958645
226,0.27056634
227,0.060441885
228,0.5262913
229,0.0711444
230,0.11279339
231,0.44196174
232,0.09287364
233,0.16862686
234,0.04825462
235,0.23993179
236,0.52895623
237,0.45292878
238,0.12993549
239,0.34694895
240,0.35866842
241,0.0766553
242,0.0711444
243,0.035190612
244,0.04225442
245,0.62660325
246,1.5604614
247,0.8989402
248,1.2980055
249,0.09627721
250,0.72167593
251,0.25813243
252,0.28733832
253,4.287142
254,0.68075436
255,0.0711444
256,0.07222256
257,0.29315326
258,0.45565152
259,0.26115447
260,0.070668064
261,0.015770715
262,0.43882266
263,0.03419316
264,0.07882545
265,0.2708185
266,0.040865846
267,0.32183543
268,0.05073121
269,0.07472883
270,2.8245761
271,0.09766853
272,0.28388444
273,0.03618308
274,16.012505
275,0.040865846
276,0.08767685
277,3.1510038
278,0.025043968
279,0.6546917
280,0.47399476
281,0.38539985
282,0.30392677
283,0.40952873
284,0.34618482
285,0.46981472
286,0.05476662
287,0.7163965
288,0.34805605
289,0.05476662
290,0.05476662
291,0.07502554
292,0.552326
293,0.31339622
294,0.46461257
295,0.9238969
296,0.3200341
297,0.14583825
298,0.056817744
299,0.04829285
300,0.01828745
301,0.871361
302,0.72025704
303,0.30219513
304,0.16134924
305,0.06462278
306,0.52872825
307,0.23687162
308,0.21276008
309,0.07222256
