ID,item_cnt_month
0,0.9928536
1,0.052064378
2,1.7386526
3,0.18646067
4,0.05213493
5,0.3312951
6,1.198509
7,0.15994953
8,1.6990287
9,0.052564032
10,2.503156
11,0.3249901
12,0.022119127
13,0.60488766
14,1.583536
15,1.2240673
16,0.0528924
17,0.090266906
18,2.6666212
19,0.05354386
20,0.63866836
21,0.05256649
22,0.8014995
23,1.0068926
24,1.6281369
25,0.051458962
26,0.05145829
27,0.7438709
28,0.29680425
29,2.1240356
30,0.78467405
31,0.0516441
32,0.6223797
33,0.6484028
34,0.048729062
35,0.058122493
36,0.10726592
37,0.87854356
38,0.32056737
39,0.08565333
40,0.723552
41,1.2934777
42,2.7587264
43,2.8025374
44,0.9635254
45,0.051518407
46,0.9526861
47,0.30965325
48,0.54139555
49,0.7447073
50,2.822239
51,0.30628467
52,0.060523815
53,0.24275573
54,1.1454314
55,4.179515
56,3.850047
57,2.3020952
58,5.0690303
59,6.1313577
60,3.2137182
61,0.44307387
62,0.4390362
63,0.059943706
64,0.05848977
65,0.058297217
66,0.89154845
67,0.05290127
68,1.0473847
69,-0.00039239787
70,0.05811987
71,0.059672736
72,0.44893494
73,1.5897815
74,0.059327476
75,0.059321076
76,0.116657905
77,0.05934029
78,0.443865
79,1.9248602
80,2.4233005
81,6.06519
82,2.302102
83,0.4083785
84,1.5560868
85,1.0113593
86,0.61002606
87,0.13861203
88,2.3808334
89,0.80003023
90,0.7656594
91,0.05457078
92,4.380612
93,0.19665852
94,0.5607434
95,0.0788221
96,0.05103437
97,0.9969451
98,0.8496849
99,2.8562334
100,-0.20444593
101,0.057389885
102,0.2591541
103,0.057016663
104,0.07067336
105,0.057044446
106,0.056734405
107,0.37742805
108,0.066697635
109,0.056334957
110,0.3225173
111,0.056013003
112,0.05600836
113,0.05600372
114,0.1703542
115,0.40385252
116,0.052976176
117,0.15121822
118,10.875963
119,0.15029928
120,0.03918968
121,0.06827839
122,0.074408434
123,0.42396677
124,1.2167771
125,0.8664904
126,0.054124825
127,0.10371373
128,0.05358582
129,0.16720062
130,0.054257073
131,0.054302827
132,0.05547917
133,0.055481106
134,0.06981233
135,0.053174682
136,0.27066413
137,0.053176157
138,1.0222632
139,0.053178377
140,0.343978
141,0.3073975
142,0.08345902
143,0.26951462
144,0.053377908
145,0.05337868
146,0.053379387
147,0.23101161
148,0.053426787
149,0.05393055
150,0.09789972
151,0.053288348
152,0.055483103
153,0.42459217
154,0.055798113
155,0.18440741
156,0.35387856
157,0.05772224
158,0.17671326
159,0.1245533
160,0.05602164
161,0.25882614
162,0.056026354
163,0.29724443
164,0.57902586
165,0.06524542
166,0.5487377
167,0.101526834
168,0.05671241
169,0.05554779
170,0.25883636
171,0.79433405
172,0.0756342
173,1.9270277
174,1.9247751
175,1.9009359
176,2.215818
177,0.054756925
178,0.19576374
179,0.08175986
180,0.055021867
181,0.3831521
182,0.05509919
183,0.14627615
184,0.2628457
185,0.05526311
186,0.08987561
187,0.20913051
188,0.053005166
189,0.053004093
190,0.051278405
191,1.4552733
192,0.70821893
193,0.19485345
194,0.046237282
195,0.13445516
196,0.05130414
197,2.3337307
198,0.63233125
199,0.05131128
200,0.051311508
201,0.05131163
202,0.224535
203,1.3123928
204,0.15498424
205,0.05127248
206,0.051271535
207,0.053157426
208,0.24355185
209,0.5501785
210,0.27334452
211,0.1312334
212,0.055936687
213,0.05123858
214,0.09767383
215,0.78616774
216,0.2868559
217,0.27312943
218,1.8363568
219,0.11206052
220,0.25265834
221,0.0513129
222,0.05234175
223,1.3295937
224,2.9338105
225,0.7462279
226,0.10976807
227,0.052421875
228,0.3160752
229,0.051986523
230,0.052441794
231,0.20875454
232,0.052548304
233,0.0875729
234,0.05252612
235,0.29308417
236,0.29209226
237,0.5067969
238,0.053106546
239,0.55686575
240,0.40524918
241,0.03756738
242,0.051737346
243,0.051313035
244,0.051247627
245,0.30935547
246,0.6628997
247,0.7963738
248,0.69358927
249,0.025565222
250,0.17142543
251,0.20155393
252,0.40140274
253,1.354184
254,0.43287444
255,0.051724013
256,0.031503305
257,0.23967074
258,0.39897612
259,0.21265523
260,0.07047337
261,0.034438558
262,0.29792926
263,0.039817058
264,0.05483736
265,0.25534117
266,0.0389905
267,0.23589
268,0.052142095
269,0.043333188
270,1.5647098
271,0.04461574
272,0.2746881
273,0.03734495
274,10.604341
275,0.0385587
276,0.040265962
277,1.3417333
278,0.05116977
279,0.24197052
280,0.22592428
281,0.18398727
282,0.13536096
283,0.2660141
284,0.2213515
285,0.323106
286,0.041194562
287,0.5807136
288,0.29003203
289,0.040965386
290,0.040902793
291,0.034007754
292,0.4120851
293,0.14740975
294,0.236625
295,1.2316344
296,0.19917843
297,0.033307016
298,0.03274533
299,0.032720786
300,0.009949745
301,0.42617095
302,1.0847478
303,0.23809351
304,0.046293132
305,0.041384704
306,0.337939
307,0.1132776
308,0.33957186
309,0.031505838
310,0.03150451
311,0.6543641
312,0.27522784
313,0.21697669
314,0.03198219
315,0.035024162
316,0.14457144
317,0.0349265
318,0.06006688
319,0.17817667
320,0.033359922
321,0.046010397
322,0.7757322
323,0.12540711
324,0.68031895
325,0.24377902
326,0.054689035
327,0.04461284
328,0.044636205
329,0.08087609
330,0.04507295
331,0.054202095
332,0.15081158
333,0.26344252
334,0.5621596
335,0.4815815
336,0.1194984
337,0.42411533
338,0.12999095
339,0.84315956
340,0.10383702
341,0.37061656
342,0.053513102
343,0.89954865
344,0.07739273
345,0.03905183
346,3.2415843
347,1.9314195
348,0.12863849
349,0.45183927
350,0.054467365
351,1.1921878
352,0.054563016
353,0.12419207
354,0.054610863
355,0.05449128
356,0.05439932
357,0.24908821
358,0.6037998
359,0.054388218
360,0.15332223
361,4.4024262
362,0.054478414
363,0.53692085
364,0.315673
365,0.33787027
366,0.049062826
367,0.04903452
368,0.048155416
369,0.23469882
370,0.04801389
371,0.047974125
372,0.047968484
373,0.045702092
374,2.6680238
375,2.5721812
376,0.5846728
377,0.33023924
378,0.2035517
379,0.045381673
380,0.5357302
381,0.33785436
382,0.24572155
383,0.050292876
384,2.258469
385,0.23966974
386,0.26165488
387,0.049729012
388,0.21044092
389,0.103973426
390,0.046826202
391,0.11294221
392,0.14644137
393,0.76087123
394,0.047280483
395,0.030798223
396,1.2537694
397,0.4337834
398,0.06819946
399,0.17502046
400,0.06958703
401,0.49242115
402,2.4284902
403,2.567934
404,0.10690416
405,0.0709955
406,0.27303153
407,0.025804467
408,0.22847858
409,0.06766302
410,0.07428893
411,0.3649864
412,0.07542206
413,0.51742816
414,0.06795053
415,3.6644142
416,0.06771094
417,0.067701295
418,0.067672655
419,0.0654861
420,0.4194624
421,0.06542437
422,0.0624426
423,0.18874341
424,0.11700525
425,0.26913977
426,0.06222167
427,0.064657375
428,1.4318975
429,1.2670203
430,0.71452165
431,0.875074
432,0.030670231
433,0.060512997
434,0.042421333
435,0.7254813
436,0.0506867
437,0.7701743
438,0.68591064
439,0.16459806
440,0.098071605
441,0.2623553
442,0.38436323
443,0.32466626
444,0.11812328
445,0.663756
446,0.3531924
447,0.31171414
448,0.06294288
449,0.99330884
450,0.0629062
451,0.42021158
452,0.23704281
453,0.42281
454,0.9877082
455,0.35058865
456,0.21294375
457,0.07431462
458,2.064237
459,1.2053754
460,30.15697
461,1.3089222
462,0.029616319
463,0.40694356
464,0.71530133
465,0.02960942
466,0.029609244
467,0.029607803
468,0.029596183
469,0.42096707
470,0.029635705
471,0.4219616
472,0.114901304
473,0.029623918
474,0.02964385
475,0.02964402
476,0.029658979
477,0.06293632
478,0.09277323
479,0.029602485
480,0.030524515
481,0.030523244
482,0.069261655
483,0.030256957
484,0.6262371
485,0.31682566
486,0.7301974
487,0.099258356
488,0.030246444
489,0.823503
490,0.16036688
491,0.029953815
492,0.599245
493,0.09180884
494,0.017520424
495,0.06918399
496,0.24934147
497,0.07623342
498,0.07619502
499,0.07618222
500,0.076169714
501,0.6978257
502,0.4051162
503,0.07360226
504,3.3572767
505,2.1323018
506,2.7709594
507,0.32143158
508,1.9263861
509,0.6446391
510,0.2872904
511,0.07954439
512,0.3223004
513,0.080599226
514,0.027535863
515,0.07805593
516,0.44380978
517,0.83530813
518,2.0648768
519,0.20715353
520,1.1166995
521,0.27330422
522,1.1799453
523,2.180165
524,0.26244855
525,1.973674
526,0.18868177
527,0.117547594
528,0.043275207
529,0.04732433
530,0.06765342
531,0.4786023
532,0.06308312
533,0.060938425
534,0.06924387
535,0.024811946
536,0.06673236
537,0.12944636
538,0.5133479
539,0.29721633
540,0.13699394
541,0.06768226
542,0.3715355
543,0.18888977
544,0.056200817
545,0.0628621
546,0.18394582
547,0.08717932
548,0.0894935
549,0.039621614
550,0.06183826
551,0.49455363
552,0.3969512
553,0.09465046
554,0.055512026
555,0.83021766
556,0.25439647
557,0.40390363
558,0.06616258
559,0.17769572
560,0.55481565
561,0.85718274
562,0.049746335
563,0.06541548
564,0.065380335
565,0.20619196
566,0.20482971
567,0.06356418
568,0.35567665
569,0.07669589
570,0.07151481
571,0.07449415
572,0.45111412
573,0.36420968
574,0.08134442
575,0.08133064
576,0.6396871
577,0.080516346
578,0.07870395
579,0.21842311
580,0.079925984
581,0.079911925
582,0.07988471
583,0.07987098
584,1.016292
585,0.043154716
586,0.08735703
587,0.74268043
588,1.5591625
589,0.17674863
590,0.27837837
591,0.43886054
592,1.3621919
593,0.20648965
594,0.15596613
595,0.03546424
