ID,item_cnt_month
0,1.4386673
1,0.07059115
2,0.9992914
3,0.6725796
4,0.07059115
5,0.075190954
6,0.06367461
7,0.29086283
8,2.5392675
9,0.075190954
10,5.270651
11,0.07087643
12,0.07087643
13,1.1625409
14,2.4681902
15,0.94290745
16,0.075190954
17,0.29806462
18,1.9572272
19,0.075190954
20,1.2753801
21,0.075190954
22,0.8794879
23,1.4244401
24,1.016798
25,0.08527826
26,0.08527826
27,1.7310543
28,0.5263839
29,5.04021
30,1.4425081
31,0.2784359
32,1.2200518
33,0.8399381
34,0.21746424
35,0.14688812
36,0.52276146
37,0.8399381
38,0.08527826
39,0.08527826
40,0.35399088
41,1.772446
42,5.2429714
43,5.8575606
44,1.2802173
45,0.25019118
46,1.9730484
47,0.47737914
48,1.1705654
49,0.6081809
50,7.169683
51,0.35399088
52,0.07059115
53,0.39750057
54,18.786037
55,0.07087643
56,9.250839
57,7.235911
58,0.11693017
59,0.11693017
60,0.11693017
61,0.43063077
62,0.9263745
63,0.08088975
64,0.08088975
65,0.07519722
66,0.44648716
67,0.07680667
68,0.6496616
69,0.11145379
70,0.07519722
71,0.11693017
72,0.2796086
73,3.533796
74,0.11693017
75,0.11693017
76,0.08527826
77,0.11693017
78,1.780825
79,1.3099716
80,6.1642513
81,11.947336
82,7.770544
83,0.7825858
84,1.4181972
85,1.148567
86,1.2270106
87,0.081541345
88,4.9537606
89,1.0284088
90,1.0105997
91,0.084642194
92,8.228505
93,0.37164557
94,0.42532247
95,0.084642194
96,0.084642194
97,0.55677456
98,1.2161026
99,1.7440747
100,0.5487817
101,0.081541345
102,0.5946263
103,0.081541345
104,0.081541345
105,0.081541345
106,0.081541345
107,0.3685447
108,0.3087295
109,0.081541345
110,0.5946263
111,0.081541345
112,0.081541345
113,0.081541345
114,0.37164557
115,0.46674094
116,0.0793204
117,0.35026544
118,16.07142
119,0.26980528
120,0.082107574
121,0.082107574
122,0.082107574
123,0.4149037
124,0.98304003
125,0.72141623
126,0.082107574
127,0.082107574
128,0.082107574
129,0.082107574
130,0.08134522
131,0.08134522
132,0.086065955
133,0.086065955
134,0.082107574
135,0.09913518
136,0.09913518
137,0.09913518
138,1.1311679
139,0.09913518
140,0.576314
141,0.6733811
142,0.31795216
143,0.13048755
144,0.08633922
145,0.08633922
146,0.08633922
147,0.38427407
148,0.082107574
149,0.082107574
150,0.082107574
151,0.13048755
152,0.086065955
153,0.34363824
154,0.08655949
155,0.08655949
156,0.5663922
157,0.08655949
158,0.31843728
159,0.07603873
160,0.07603873
161,0.10123976
162,0.07603873
163,0.27203593
164,0.5325325
165,0.07332586
166,0.43644926
167,0.07332586
168,0.07332586
169,0.07332586
170,0.10123976
171,2.151936
172,0.08134522
173,1.7809762
174,1.8491043
175,2.1880589
