ID,item_cnt_month
0,0.6593107
1,0.035827942
2,0.65730757
3,0.2711616
4,0.2144639
5,0.5363814
6,0.38993803
7,0.26612112
8,2.0218515
9,0.21627338
10,2.0035386
11,0.2752372
12,0.036426164
13,0.7474875
14,1.420856
15,1.7289853
16,0.024801381
17,0.10527607
18,1.1225351
19,0.25552654
20,0.860835
21,0.21445785
22,0.9680946
23,0.8555137
24,0.67340493
25,0.20992959
26,0.21350543
27,0.65108037
28,0.7146053
29,0.680455
30,0.7107015
31,0.26579705
32,0.71857756
33,0.8635348
34,0.31702265
35,0.28293285
36,0.34809893
37,0.7429358
38,0.16021292
39,0.09682263
40,0.17461886
41,1.3472188
42,2.0394554
43,2.5035515
44,0.23627281
45,0.047876887
46,1.3575882
47,0.30139494
48,0.21634623
49,0.8244644
50,0.89798623
51,0.110181
52,0.14100538
53,0.18523963
54,5.573683
55,0.80116284
56,2.599706
57,1.9073303
58,1.0900167
59,1.5616573
60,0.6975393
61,0.6591799
62,0.5384076
63,0.16522896
64,0.10967795
65,0.030874185
66,0.65013784
67,0.25509277
68,0.3989627
69,0.3078553
70,0.030979715
71,0.23084153
72,0.469711
73,1.8405935
74,0.21034461
75,0.22629341
76,0.13676286
77,0.11051995
78,0.6747913
79,0.5152423
80,0.8381
81,1.855592
82,0.7095844
83,0.4346154
84,1.009026
85,0.9498608
86,0.70895994
87,0.077590354
88,2.217084
89,1.1037803
90,0.52663356
91,0.2186774
92,1.3097907
93,0.2764044
94,0.55937773
95,0.06233353
96,0.25231925
97,0.66224146
98,0.5574027
99,1.8413588
100,2.2607107
101,0.224235
102,0.45066634
103,0.22809635
104,0.27703467
105,0.03168807
106,0.03189335
107,0.9692343
108,0.11539457
109,0.032155596
110,0.36939135
111,0.22568984
112,0.22067
113,0.22240879
114,0.4150628
115,0.42240432
116,0.12699334
117,0.12166702
118,6.7420335
119,0.11683587
120,0.09143231
121,0.12313389
122,0.22072122
123,0.65660447
124,0.57482415
125,0.481442
126,0.04647138
127,0.1521152
128,0.04227852
129,0.16604692
130,0.046355806
131,0.12261345
132,0.15838996
133,0.15838006
134,0.0914176
135,0.10132354
136,0.16443838
137,0.10131975
138,0.38980034
139,0.10131278
140,0.35876417
141,0.23504812
142,0.11825361
143,0.18610288
144,0.05997037
145,0.0599742
146,0.059977375
147,0.16571417
148,0.042128734
149,0.046263702
150,0.20083213
151,0.1256751
152,0.17380862
153,0.22412035
154,0.11386461
155,0.51212907
156,0.38652202
157,0.12195524
158,0.16109936
159,0.21362898
160,0.118533455
161,0.16951546
162,0.10909531
163,0.43948805
164,0.6088936
165,0.031306095
166,0.31323147
167,0.08429936
168,0.043565027
169,0.042678095
170,0.16952902
171,0.762095
172,0.15644573
173,1.3969808
174,2.127599
175,3.0260305
176,0.6889637
177,0.12149901
178,0.20766756
179,0.14939225
180,0.12082168
181,0.25105983
182,0.11134612
183,0.33908752
184,0.18123305
185,0.12018939
186,0.086671926
187,0.3608991
188,0.041510873
189,0.041509144
190,0.18976943
191,0.9080108
192,0.15542133
193,0.35347906
194,0.2017949
195,0.29410276
196,0.23198906
197,3.3816493
198,0.88489383
199,0.20374097
200,0.05215081
201,0.20371835
202,0.41513512
203,1.091788
204,0.36127827
205,0.21175303
206,0.21305604
207,0.2225918
208,0.36533466
209,0.4216924
210,0.33383676
211,0.10631008
212,0.08214726
213,0.037977032
214,0.28335148
215,0.9037471
216,0.44540638
217,0.5020209
218,2.3816597
219,0.19812354
220,0.43437317
221,0.08681085
222,0.19526348
223,0.43175018
224,1.4384367
225,0.49022022
226,0.32573298
227,0.1986044
228,0.2908654
229,0.040224515
230,0.17897534
231,0.42281398
232,0.22178198
233,0.15115243
234,0.241779
235,0.39472342
236,0.56234294
237,0.8056136
238,0.23527054
239,0.8398397
240,0.16885059
241,0.07196153
242,0.24794422
243,0.17724939
244,0.03814032
245,0.26294246
246,0.66869485
247,0.67628276
248,0.89103
249,0.22039995
250,0.25193483
251,0.29933068
252,0.51736337
253,1.1098262
254,0.630106
255,0.19983049
256,0.051364683
257,0.2072727
258,0.46891698
259,0.2298007
260,0.12367327
261,0.027687721
262,0.25755307
263,0.06522738
264,0.11510777
265,0.31529722
266,0.041953556
267,0.13428032
268,0.09122493
269,0.060643785
270,0.8430666
271,0.116519384
272,0.1688886
273,0.0818404
274,9.42992
275,0.08425564
276,0.07532986
277,1.1540059
278,0.051342078
279,0.22709438
280,0.16099435
281,0.1349305
282,0.27587926
283,0.22315097
284,0.16335422
285,0.17006522
286,0.07504066
287,0.31290218
288,0.2763351
289,0.076476865
290,0.07512679
291,0.11072979
292,0.42248726
293,0.27545798
294,0.13980713
295,1.1866274
296,0.20156278
297,0.37237033
298,0.07027758
299,0.03887
300,0.057337932
301,0.51921505
302,0.48801944
303,0.21691695
304,0.08627904
305,0.08380654
306,0.22129188
307,0.09200194
308,0.25324938
309,0.06354854
310,0.053652532
311,0.42236778
312,0.17055319
313,0.21361046
314,0.05719184
315,0.06710514
316,0.20986944
317,0.076888464
318,0.06820413
319,0.18270123
320,0.039483033
321,0.06351719
322,0.46793565
323,0.06989529
324,0.45921126
325,0.16600332
326,0.09361599
327,0.0728093
328,0.072804295
329,0.20547272
330,0.07270042
331,0.06029489
332,0.10910813
333,0.22751749
334,0.22988662
335,0.33696073
336,0.15895176
337,0.3501706
338,0.15701464
339,0.28916514
340,0.10276344
341,0.27871254
342,0.10157489
343,0.46880856
344,0.125664
345,0.017256923
346,2.2607627
347,1.3059341
348,0.22423315
349,0.39430064
350,0.14400111
351,0.37711272
352,0.08321986
353,0.30306467
354,0.08205099
355,0.15929982
356,0.14460921
357,0.1967047
358,0.36746237
359,0.14454326
360,0.19913493
361,1.3597461
362,0.13798867
363,0.20546812
364,0.6185673
365,0.1773095
366,0.096575014
367,0.09654301
368,0.08647
369,0.28706092
370,0.07450054
371,0.074510805
372,0.07451301
373,0.072546385
374,1.1880703
375,0.53044057
376,0.22940636
377,0.16741776
378,0.31343043
379,0.07262585
380,0.23291284
381,0.17729652
382,0.14754166
383,0.097952224
384,1.1246686
385,0.43289384
386,0.20727408
387,0.043468036
388,0.24096103
389,0.11057419
390,0.07690696
391,0.09283755
392,0.18464948
393,0.41451094
394,0.07560285
395,0.052041195
396,1.0882694
397,0.6297823
398,0.23648107
399,0.36753505
400,0.025883384
401,0.1820539
402,0.6524871
403,0.73185354
404,0.3644812
405,0.30230156
406,0.29099265
407,0.22694981
408,0.13633691
409,0.23223676
410,0.024356388
411,0.3690573
412,0.38026795
413,0.3748514
414,0.23635368
415,2.482553
416,0.23065802
417,0.23225725
418,0.11698737
419,0.027490236
420,0.40969947
421,0.027514465
422,0.22731876
423,0.4323643
424,0.26849914
425,0.37636203
426,0.22880575
427,0.02782435
428,0.7648526
429,0.7327044
430,0.78957814
431,0.54067034
432,0.035250835
433,0.111669295
434,0.2609837
435,0.3894544
436,0.070701025
437,0.40366173
